Si,261052
Ti,6894
Al,70172
Fe,92111
Mg  ,21172
Ca,45884
Na,28933
K,21750
P,1353
Ag  ,22.96
As,29.02
B,40.45
Ba,44.6
Be,45.24
Cd,2.28
Ce,42.47
Co,38.79
Cr,44.3
Cs,32.04
Cu,36.96
Dy,43.18
Er,41.99
Eu,41.8
Ga,51.32
Gd,42.23
Ge,35.27
Hf,40.32
Ho,43.2
In,26.96
La,39.56
Li,42.57
Lu,46.4
Mo,39.93
Mn,641
Nb,45.67
Nd,44.27
Ni,45.99
Pb,30.67
Pr,42.32
Rb,38.34
Sb,39.36
Sc,41.93
Sm,43.3
Sn,28.06
Sr,66.27
Ta,43.17
Tb,42.54
Th,43.36
Tm,42.68
U,42.1
V,44.37
W,43.59
Y,42.91
Yb,46.37
Zn,48.44
Zr,45.31
