Ag,251
Al,10320
As,325
Au,24
B,350
Ba,452
Be,476
Bi,384
Br,33
Ca,81475
Cd,270
Ce,458
Cl,419
Co,410
Cr,408
Cs,366
Cu,441
Dy,437
Er,455
Eu,447
Fe,458
Ga,433
Gd,449
Ge,447
Hf,435
Ho,449
In,434
K,464
La,440
Li,468
Lu,439
Mg,465
Mn,444
Mo,412
Na,102970
Nb,485
Nd,437
Ni,459
P,413
Pb,426
Pd,1
Pr,441
Pt,3
Rb,426
Re,50
Rh,1
S,575
Sb,396
Sc,455
Se,112
Si,325823
Sm,453
Sn,430
Sr,516
Ta,482
Tb,437
Te,302
Th,457
Ti,460
Tl,60
Tm,435
U,462
V,450
W,444
Y,462
Yb,450
Zn,460
Zr,448
