Ca,382364.5
Li,0.45
B,48.5
Na,4100
Mg,855
Al,379
Si,3220
P,15.4
Ti,4.57
V,0.269
Cr,0.629
Mn,1.13
Fe,67.2
Co,0.314
Ni,0.588
Cu,0.78
Zn,2.2
Rb,0.585
Sr,6890
Y,0.33
Zr,5.12
Cs,0.02
Ba,9.21
La,0.0891
Ce,0.1
Pr,0.0174
Nd,0.0711
Sm,0.0168
Eu,0.00546
Gd,0.021
Tb,0.0037
Dy,0.0189
Ho,0.00513
Er,0.0155
Tm,0.00276
Yb,0.0158
Lu,0.00345
Hf,0.142
Pb,0.305
Th,0.0415
U,2.64
