Ca,390655.02
Li,0.36
B,23.1
Na,3830
Mg,281
Al,200
Si,3610
P,12.9
Ti,3.68
V,0.0744
Cr,0.471
Mn,0.54
Fe,61.5
Co,0.091
Ni,0.585
Cu,0.917
Zn,0.93
Rb,0.253
Sr,1410
Y,0.0597
Zr,3.85
Cs,0.00925
Ba,5.5
La,0.0324
Ce,0.0541
Pr,0.00769
Nd,0.0287
Sm,0.0063
Eu,0.0031
Gd,0.0104
Tb,0.0025
Dy,0.0067
Ho,0.0023
Er,0.0076
Tm,0.0015
Yb,0.006
Lu,0.0017
Hf,0.105
Pb,0.129
Th,0.0202
U,0.0646
