Timestamp, Sequence Number, SubPoint Number, Vertix Number, Comment, X(um), Y(um), Intended X(um), Intended Y(um), Scan Velocity (um/s), Laser State, Laser Rep. Rate (Hz), Spot Type, Spot Size (um), Spot Angle (deg), MFC1 (ml/min), MFC2 (ml/min), Cell Pressure (kPa), Z(um), Laser Mode, Laser HV (kV), Laser Energy (mJ), On-Sample Fluence (J.cm⁻²)
2025-03-06 17:09:53.171,,,,,22340,88181,22340,88181,,Off,0,Wheel,50.0,0,402,3.02,1.7,2025.5,ATL_EGY,1.150,7.400,3.003
2025-03-06 17:10:56.490,,,,,22340,88181,,,,On,5.00,Wheel,50.0,0,402,3.03,1.8,2025.5,ATL_EGY,1.150,7.600,3.074
2025-03-06 17:11:26.494,,,,,22340,88181,,,,Off,0,Wheel,50.0,0,402,3.03,1.8,2025.5,ATL_EGY,1.150,7.400,3.003
2025-03-06 17:11:48.580,99,1,,NIST612_50 µm - 4,22340,88181,,,,Off,0,Wheel,50.0,0,402,3.03,1.7,2025.5,ATL_EGY,1.160,7.400,3.003
2025-03-06 17:11:48.656,,,,,22340,88181,,,10000.000,Off,0,Wheel,50.0,0,402,3.03,1.7,2025.5,ATL_EGY,1.160,7.400,3.003
2025-03-06 17:11:49.576,,,,,18527,82006,18527,82006,,Off,0,Wheel,50.0,0,402,3.03,1.7,2025.5,ATL_EGY,1.160,7.400,3.003
2025-03-06 17:12:52.888,,,,,18527,82006,,,,On,5.00,Wheel,50.0,0,403,3.02,1.8,2025.5,ATL_EGY,1.160,7.700,3.110
2025-03-06 17:13:22.892,,,,,18527,82006,,,,Off,0,Wheel,50.0,0,402,3.03,1.7,2025.5,ATL_EGY,1.150,7.400,3.003
2025-03-06 17:13:33.542,100,1,,NIST610_50 µm - 4,18527,82006,,,,Off,0,Wheel,50.0,0,402,3.03,1.7,2025.5,ATL_EGY,1.150,7.400,3.003
2025-03-06 17:13:33.592,,,,,18527,82006,,,10000.000,Off,0,Wheel,50.0,0,402,3.04,1.7,2025.5,ATL_EGY,1.150,7.400,3.003
2025-03-06 17:13:46.386,,,,,144330,81560,144330,81560,,Off,0,Wheel,50.0,0,402,3.03,2.0,2025.5,ATL_EGY,1.150,7.400,3.003
2025-03-06 17:14:49.718,,,,,144330,81560,,,,On,5.00,Wheel,50.0,0,402,3.03,1.7,2025.5,ATL_EGY,1.140,7.500,3.039
2025-03-06 17:15:19.730,,,,,144330,81560,,,,Off,0,Wheel,50.0,0,402,3.04,1.7,2025.5,ATL_EGY,1.150,7.400,3.003
2025-03-06 17:15:30.500,101,1,,W2_Ol_50 µm - 4,144330,81560,,,,Off,0,Wheel,50.0,0,402,3.03,1.7,2025.5,ATL_EGY,1.150,7.400,3.003
2025-03-06 17:15:30.612,,,,,144330,81560,,,10000.000,Off,0,Wheel,50.0,0,403,3.03,1.6,2025.5,ATL_EGY,1.150,7.400,3.003
2025-03-06 17:15:36.839,,,,,83536,84395,83536,84395,,Off,0,Wheel,50.0,0,402,3.04,1.9,2025.5,ATL_EGY,1.150,7.400,3.003
2025-03-06 17:16:40.166,,,,,83536,84395,,,,On,5.00,Wheel,50.0,0,403,3.03,1.5,2025.5,ATL_EGY,1.150,7.600,3.074
2025-03-06 17:17:10.170,,,,,83536,84395,,,,Off,0,Wheel,50.0,0,402,3.03,1.7,2025.5,ATL_EGY,1.150,7.300,2.967
2025-03-06 17:17:20.932,102,1,,20-serp_50 µm - 1,83536,84395,,,,Off,0,Wheel,50.0,0,403,3.02,1.7,2025.5,ATL_EGY,1.150,7.300,2.967
2025-03-06 17:17:20.992,,,,,83536,84395,,,10000.000,Off,0,Wheel,50.0,0,402,3.02,1.8,2025.5,ATL_EGY,1.150,7.300,2.967
2025-03-06 17:17:28.351,,,,,113113,19320,113113,19320,,Off,0,Wheel,50.0,0,402,3.03,1.9,2032.5,ATL_EGY,1.150,7.300,2.967
2025-03-06 17:18:31.770,,,,,113113,19320,,,,On,5.00,Wheel,50.0,0,403,3.03,1.8,2032.5,ATL_EGY,1.150,7.500,3.039
2025-03-06 17:19:01.774,,,,,113113,19320,,,,Off,0,Wheel,50.0,0,402,3.03,1.9,2032.5,ATL_EGY,1.150,7.325,2.976
2025-03-06 17:19:12.678,103,1,,20-serp_50 µm - 2,113113,19320,,,,Off,0,Wheel,50.0,0,402,3.04,1.8,2032.5,ATL_EGY,1.150,7.400,3.003
2025-03-06 17:19:12.765,,,,,113113,19320,,,10000.000,Off,0,Wheel,50.0,0,402,3.04,1.7,2032.5,ATL_EGY,1.150,7.400,3.003
2025-03-06 17:19:12.957,,,,,113012,18846,113012,18846,,Off,0,Wheel,50.0,0,402,3.03,1.7,2032.5,ATL_EGY,1.150,7.400,3.003
2025-03-06 17:20:16.298,,,,,113012,18846,,,,On,5.00,Wheel,50.0,0,402,3.02,1.8,2032.5,ATL_EGY,1.150,7.500,3.039
2025-03-06 17:20:46.302,,,,,113012,18846,,,,Off,0,Wheel,50.0,0,402,3.02,1.8,2032.5,ATL_EGY,1.150,7.400,3.003
2025-03-06 17:20:57.186,104,1,,20-serp_50 µm - 3,113012,18846,,,,Off,0,Wheel,50.0,0,402,3.03,1.9,2032.5,ATL_EGY,1.150,7.400,3.003
2025-03-06 17:20:57.248,,,,,113012,18846,,,10000.000,Off,0,Wheel,50.0,0,402,3.03,1.8,2032.5,ATL_EGY,1.150,7.400,3.003
2025-03-06 17:20:57.473,,,,,113066,19225,113066,19225,,Off,0,Wheel,50.0,0,402,3.03,1.8,2032.5,ATL_EGY,1.150,7.400,3.003
2025-03-06 17:22:00.828,,,,,113066,19225,,,,On,5.00,Wheel,50.0,0,401,3.04,1.9,2032.5,ATL_EGY,1.150,7.500,3.039
2025-03-06 17:22:30.844,,,,,113066,19225,,,,Off,0,Wheel,50.0,0,402,3.04,1.8,2032.5,ATL_EGY,1.150,7.300,2.967
2025-03-06 17:22:41.652,105,1,,20-serp_50 µm - 4,113066,19225,,,,Off,0,Wheel,50.0,0,402,3.02,1.9,2032.5,ATL_EGY,1.150,7.300,2.967
2025-03-06 17:22:41.702,,,,,113066,19225,,,10000.000,Off,0,Wheel,50.0,0,402,3.02,1.9,2032.5,ATL_EGY,1.150,7.300,2.967
2025-03-06 17:22:42.281,,,,,110677,16067,110677,16067,,Off,0,Wheel,50.0,0,402,3.04,1.8,2032.5,ATL_EGY,1.150,7.300,2.967
2025-03-06 17:23:45.682,,,,,110677,16067,,,,On,5.00,Wheel,50.0,0,402,3.04,1.8,2032.5,ATL_EGY,1.150,7.500,3.039
2025-03-06 17:24:15.686,,,,,110677,16067,,,,Off,0,Wheel,50.0,0,401,3.03,1.7,2032.5,ATL_EGY,1.150,7.338,2.980
2025-03-06 17:24:26.552,106,1,,20-serp_50 µm - 5,110677,16067,,,,Off,0,Wheel,50.0,0,401,3.04,1.9,2032.5,ATL_EGY,1.150,7.400,3.003
2025-03-06 17:24:26.616,,,,,110677,16067,,,10000.000,Off,0,Wheel,50.0,0,401,3.04,1.8,2032.5,ATL_EGY,1.150,7.400,3.003
2025-03-06 17:24:26.817,,,,,110598,15701,110598,15701,,Off,0,Wheel,50.0,0,401,3.04,1.8,2032.5,ATL_EGY,1.150,7.400,3.003
2025-03-06 17:25:30.140,,,,,110598,15701,,,,On,5.00,Wheel,50.0,0,402,3.02,1.9,2032.5,ATL_EGY,1.150,7.500,3.039
2025-03-06 17:26:00.144,,,,,110598,15701,,,,Off,0,Wheel,50.0,0,402,3.03,1.7,2032.5,ATL_EGY,1.150,7.300,2.967
2025-03-06 17:26:11.005,107,1,,20-serp_50 µm - 6,110598,15701,,,,Off,0,Wheel,50.0,0,402,3.04,1.7,2032.5,ATL_EGY,1.150,7.400,3.003
2025-03-06 17:26:11.066,,,,,110598,15701,,,10000.000,Off,0,Wheel,50.0,0,402,3.04,1.8,2032.5,ATL_EGY,1.150,7.400,3.003
2025-03-06 17:26:11.329,,,,,111204,15152,111204,15152,,Off,0,Wheel,50.0,0,402,3.04,2.0,2032.5,ATL_EGY,1.150,7.400,3.003
2025-03-06 17:27:14.706,,,,,111204,15152,,,,On,5.00,Wheel,50.0,0,402,3.01,1.9,2032.5,ATL_EGY,1.150,7.500,3.039
2025-03-06 17:27:44.712,,,,,111204,15152,,,,Off,0,Wheel,50.0,0,402,3.03,1.8,2032.5,ATL_EGY,1.146,7.313,2.971
2025-03-06 17:27:55.564,108,1,,20-serp_50 µm - 7,111204,15152,,,,Off,0,Wheel,50.0,0,402,3.05,1.7,2032.5,ATL_EGY,1.150,7.300,2.967
2025-03-06 17:27:55.632,,,,,111204,15152,,,10000.000,Off,0,Wheel,50.0,0,402,3.05,1.8,2032.5,ATL_EGY,1.150,7.300,2.967
2025-03-06 17:27:55.965,,,,,110589,13701,110589,13701,,Off,0,Wheel,50.0,0,401,3.04,1.9,2032.5,ATL_EGY,1.150,7.300,2.967
2025-03-06 17:28:59.260,,,,,110589,13701,,,,On,5.00,Wheel,50.0,0,402,3.02,1.9,2032.5,ATL_EGY,1.140,7.400,3.003
2025-03-06 17:29:29.264,,,,,110589,13701,,,,Off,0,Wheel,50.0,0,403,3.01,1.7,2032.5,ATL_EGY,1.140,7.363,2.989
2025-03-06 17:29:40.076,109,1,,20-serp_50 µm - 8,110589,13701,,,,Off,0,Wheel,50.0,0,403,3.03,1.8,2032.5,ATL_EGY,1.140,7.400,3.003
2025-03-06 17:29:40.126,,,,,110589,13701,,,10000.000,Off,0,Wheel,50.0,0,403,3.03,1.8,2032.5,ATL_EGY,1.140,7.400,3.003
2025-03-06 17:29:40.384,,,,,110990,12650,110990,12650,,Off,0,Wheel,50.0,0,403,3.03,1.8,2032.5,ATL_EGY,1.140,7.400,3.003
2025-03-06 17:30:43.734,,,,,110990,12650,,,,On,5.00,Wheel,50.0,0,402,3.03,1.9,2032.5,ATL_EGY,1.140,7.500,3.039
2025-03-06 17:31:13.738,,,,,110990,12650,,,,Off,0,Wheel,50.0,0,403,3.04,1.7,2032.5,ATL_EGY,1.140,7.400,3.003
2025-03-06 17:31:24.594,110,1,,20-serp_50 µm - 9,110990,12650,,,,Off,0,Wheel,50.0,0,403,3.03,1.7,2032.5,ATL_EGY,1.140,7.400,3.003
2025-03-06 17:31:24.652,,,,,110990,12650,,,10000.000,Off,0,Wheel,50.0,0,403,3.03,1.8,2032.5,ATL_EGY,1.140,7.400,3.003
2025-03-06 17:31:24.897,,,,,110403,12357,110403,12357,,Off,0,Wheel,50.0,0,403,3.03,1.8,2032.5,ATL_EGY,1.140,7.400,3.003
2025-03-06 17:32:28.235,,,,,110403,12357,,,,On,5.00,Wheel,50.0,0,402,3.03,1.8,2032.5,ATL_EGY,1.140,7.500,3.039
2025-03-06 17:32:58.246,,,,,110403,12357,,,,Off,0,Wheel,50.0,0,402,3.03,1.9,2032.5,ATL_EGY,1.150,7.400,3.003
2025-03-06 17:33:09.056,111,1,,20-serp_50 µm - 10,110403,12357,,,,Off,0,Wheel,50.0,0,403,3.02,1.7,2032.5,ATL_EGY,1.150,7.300,2.967
2025-03-06 17:33:09.146,,,,,110403,12357,,,10000.000,Off,0,Wheel,50.0,0,403,3.02,1.7,2032.5,ATL_EGY,1.150,7.300,2.967
2025-03-06 17:33:09.391,,,,,109407,12117,109407,12117,,Off,0,Wheel,50.0,0,402,3.02,1.6,2032.5,ATL_EGY,1.150,7.300,2.967
2025-03-06 17:34:12.764,,,,,109407,12117,,,,On,5.00,Wheel,50.0,0,402,3.03,1.9,2032.5,ATL_EGY,1.150,7.500,3.039
2025-03-06 17:34:42.770,,,,,109407,12117,,,,Off,0,Wheel,50.0,0,402,3.03,1.9,2032.5,ATL_EGY,1.150,7.413,3.007
2025-03-06 17:34:53.508,112,1,,20-serp_50 µm - 11,109407,12117,,,,Off,0,Wheel,50.0,0,403,3.03,1.9,2032.5,ATL_EGY,1.150,7.400,3.003
2025-03-06 17:34:53.570,,,,,109407,12117,,,10000.000,Off,0,Wheel,50.0,0,402,3.03,1.9,2032.5,ATL_EGY,1.150,7.400,3.003
2025-03-06 17:34:54.048,,,,,112722,12280,112722,12280,,Off,0,Wheel,50.0,0,402,3.03,1.9,2032.5,ATL_EGY,1.150,7.400,3.003
2025-03-06 17:35:57.394,,,,,112722,12280,,,,On,5.00,Wheel,50.0,0,402,3.03,1.9,2032.5,ATL_EGY,1.140,7.500,3.039
2025-03-06 17:36:27.402,,,,,112722,12280,,,,Off,0,Wheel,50.0,0,402,3.03,1.8,2032.5,ATL_EGY,1.140,7.400,3.003
2025-03-06 17:36:37.972,113,1,,20-serp_50 µm - 12,112722,12280,,,,Off,0,Wheel,50.0,0,402,3.03,1.9,2032.5,ATL_EGY,1.140,7.400,3.003
2025-03-06 17:36:38.024,,,,,112722,12280,,,10000.000,Off,0,Wheel,50.0,0,402,3.03,1.8,2032.5,ATL_EGY,1.140,7.400,3.003
2025-03-06 17:36:38.265,,,,,113652,12000,113652,12000,,Off,0,Wheel,50.0,0,402,3.03,1.8,2032.5,ATL_EGY,1.140,7.400,3.003
2025-03-06 17:37:41.602,,,,,113652,12000,,,,On,5.00,Wheel,50.0,0,402,3.03,1.9,2032.5,ATL_EGY,1.140,7.500,3.039
2025-03-06 17:38:11.606,,,,,113652,12000,,,,Off,0,Wheel,50.0,0,402,3.03,1.8,2032.5,ATL_EGY,1.150,7.438,3.016
2025-03-06 17:38:22.454,114,1,,20-serp_50 µm - 13,113652,12000,,,,Off,0,Wheel,50.0,0,402,3.03,1.8,2032.5,ATL_EGY,1.150,7.400,3.003
2025-03-06 17:38:22.508,,,,,113652,12000,,,10000.000,Off,0,Wheel,50.0,0,402,3.03,1.8,2032.5,ATL_EGY,1.150,7.400,3.003
2025-03-06 17:38:22.805,,,,,112817,12802,112817,12802,,Off,0,Wheel,50.0,0,402,3.03,1.6,2032.5,ATL_EGY,1.150,7.400,3.003
2025-03-06 17:39:26.180,,,,,112817,12802,,,,On,5.00,Wheel,50.0,0,402,3.04,1.8,2032.5,ATL_EGY,1.150,7.600,3.074
2025-03-06 17:39:56.184,,,,,112817,12802,,,,Off,0,Wheel,50.0,0,402,3.03,1.9,2032.5,ATL_EGY,1.150,7.400,3.003
2025-03-06 17:40:06.978,115,1,,20-serp_50 µm - 14,112817,12802,,,,Off,0,Wheel,50.0,0,402,3.03,1.6,2032.5,ATL_EGY,1.150,7.400,3.003
2025-03-06 17:40:07.032,,,,,112817,12802,,,10000.000,Off,0,Wheel,50.0,0,402,3.03,1.6,2032.5,ATL_EGY,1.150,7.400,3.003
2025-03-06 17:40:07.367,,,,,111990,14598,111990,14598,,Off,0,Wheel,50.0,0,402,3.04,1.9,2032.5,ATL_EGY,1.150,7.400,3.003
2025-03-06 17:41:10.706,,,,,111990,14598,,,,On,5.00,Wheel,50.0,0,403,3.02,1.8,2032.5,ATL_EGY,1.140,7.500,3.039
2025-03-06 17:41:40.714,,,,,111990,14598,,,,Off,0,Wheel,50.0,0,402,3.02,1.7,2032.5,ATL_EGY,1.150,7.400,3.003
2025-03-06 17:42:02.622,116,1,,Sca_17_50 µm - 13,111990,14598,,,,Off,0,Wheel,50.0,0,402,3.03,1.7,2032.5,ATL_EGY,1.160,7.400,3.003
2025-03-06 17:42:02.706,,,,,111990,14598,,,10000.000,Off,0,Wheel,50.0,0,402,3.03,1.8,2032.5,ATL_EGY,1.160,7.400,3.003
2025-03-06 17:42:10.746,,,,,114696,92881,114696,92881,,Off,0,Wheel,50.0,0,401,3.03,1.9,2025.5,ATL_EGY,1.160,7.400,3.003
2025-03-06 17:43:14.144,,,,,114696,92881,,,,On,5.00,Wheel,50.0,0,401,3.04,1.9,2025.5,ATL_EGY,1.160,7.700,3.110
2025-03-06 17:43:44.154,,,,,114696,92881,,,,Off,0,Wheel,50.0,0,402,3.02,2.1,2025.5,ATL_EGY,1.150,7.400,3.003
2025-03-06 17:43:54.794,117,1,,Sca_17_50 µm - 14,114696,92881,,,,Off,0,Wheel,50.0,0,402,3.03,2.1,2025.5,ATL_EGY,1.150,7.400,3.003
2025-03-06 17:43:54.880,,,,,114696,92881,,,10000.000,Off,0,Wheel,50.0,0,402,3.03,2.1,2025.5,ATL_EGY,1.150,7.400,3.003
2025-03-06 17:43:55.063,,,,,114632,92931,114632,92931,,Off,0,Wheel,50.0,0,402,3.03,1.9,2025.5,ATL_EGY,1.150,7.400,3.003
2025-03-06 17:44:58.366,,,,,114632,92931,,,,On,5.00,Wheel,50.0,0,403,3.03,1.7,2025.5,ATL_EGY,1.140,7.500,3.039
2025-03-06 17:45:28.370,,,,,114632,92931,,,,Off,0,Wheel,50.0,0,402,3.03,1.7,2025.5,ATL_EGY,1.146,7.413,3.007
2025-03-06 17:45:38.955,118,1,,Sca_17_50 µm - 15,114632,92931,,,,Off,0,Wheel,50.0,0,402,3.03,1.8,2025.5,ATL_EGY,1.150,7.400,3.003
2025-03-06 17:45:39.014,,,,,114632,92931,,,10000.000,Off,0,Wheel,50.0,0,402,3.03,1.8,2025.5,ATL_EGY,1.150,7.400,3.003
2025-03-06 17:45:39.191,,,,,114586,92990,114586,92990,,Off,0,Wheel,50.0,0,402,3.02,1.8,2025.5,ATL_EGY,1.150,7.400,3.003
2025-03-06 17:46:42.572,,,,,114586,92990,,,,On,5.00,Wheel,50.0,0,402,3.02,1.8,2025.5,ATL_EGY,1.140,7.500,3.039
2025-03-06 17:47:12.576,,,,,114586,92990,,,,Off,0,Wheel,50.0,0,402,3.03,1.9,2025.5,ATL_EGY,1.150,7.388,2.998
2025-03-06 17:47:23.428,119,1,,GSD_1G_50 µm - 13,114586,92990,,,,Off,0,Wheel,50.0,0,402,3.02,1.9,2025.5,ATL_EGY,1.150,7.400,3.003
2025-03-06 17:47:23.488,,,,,114586,92990,,,10000.000,Off,0,Wheel,50.0,0,402,3.02,1.9,2025.5,ATL_EGY,1.150,7.400,3.003
2025-03-06 17:47:32.872,,,,,22411,88158,22411,88158,,Off,0,Wheel,50.0,0,402,3.03,1.8,2025.5,ATL_EGY,1.150,7.400,3.003
2025-03-06 17:48:36.154,,,,,22411,88158,,,,On,5.00,Wheel,50.0,0,402,3.03,1.8,2025.5,ATL_EGY,1.150,7.600,3.074
2025-03-06 17:49:06.160,,,,,22411,88158,,,,Off,0,Wheel,50.0,0,402,3.03,1.7,2025.5,ATL_EGY,1.150,7.400,3.003
2025-03-06 17:49:16.716,120,1,,GSD_1G_50 µm - 14,22411,88158,,,,Off,0,Wheel,50.0,0,402,3.03,1.7,2025.5,ATL_EGY,1.150,7.400,3.003
2025-03-06 17:49:16.768,,,,,22411,88158,,,10000.000,Off,0,Wheel,50.0,0,402,3.03,1.7,2025.5,ATL_EGY,1.150,7.400,3.003
2025-03-06 17:49:16.921,,,,,22483,88135,22483,88135,,Off,0,Wheel,50.0,0,402,3.03,1.8,2025.5,ATL_EGY,1.150,7.400,3.003
2025-03-06 17:50:20.282,,,,,22483,88135,,,,On,5.00,Wheel,50.0,0,402,3.03,1.8,2025.5,ATL_EGY,1.140,7.600,3.074
2025-03-06 17:50:50.294,,,,,22483,88135,,,,Off,0,Wheel,50.0,0,401,3.04,1.9,2025.5,ATL_EGY,1.150,7.400,3.003
2025-03-06 17:51:01.202,121,1,,GSD_1G_50 µm - 15,22483,88135,,,,Off,0,Wheel,50.0,0,402,3.04,2.0,2025.5,ATL_EGY,1.150,7.400,3.003
2025-03-06 17:51:01.264,,,,,22483,88135,,,10000.000,Off,0,Wheel,50.0,0,402,3.04,2.0,2025.5,ATL_EGY,1.150,7.400,3.003
2025-03-06 17:51:01.451,,,,,22554,88112,22554,88112,,Off,0,Wheel,50.0,0,402,3.04,1.9,2025.5,ATL_EGY,1.150,7.400,3.003
2025-03-06 17:52:04.856,,,,,22554,88112,,,,On,5.00,Wheel,50.0,0,402,3.02,1.8,2025.5,ATL_EGY,1.150,7.600,3.074
2025-03-06 17:52:34.860,,,,,22554,88112,,,,Off,0,Wheel,50.0,0,401,3.03,2.0,2025.5,ATL_EGY,1.150,7.400,3.003
2025-03-06 17:52:45.744,122,1,,NIST612_50 µm - 5,22554,88112,,,,Off,0,Wheel,50.0,0,401,3.04,2.0,2025.5,ATL_EGY,1.150,7.400,3.003
2025-03-06 17:52:45.800,,,,,22554,88112,,,10000.000,Off,0,Wheel,50.0,0,401,3.03,1.9,2025.5,ATL_EGY,1.150,7.400,3.003
2025-03-06 17:52:46.683,,,,,18581,82058,18581,82058,,Off,0,Wheel,50.0,0,403,3.02,1.9,2025.5,ATL_EGY,1.150,7.400,3.003
2025-03-06 17:53:50.066,,,,,18581,82058,,,,On,5.00,Wheel,50.0,0,401,3.03,1.9,2025.5,ATL_EGY,1.140,7.500,3.039
2025-03-06 17:54:20.076,,,,,18581,82058,,,,Off,0,Wheel,50.0,0,402,3.03,1.9,2025.5,ATL_EGY,1.140,7.400,3.003
2025-03-06 17:54:31.062,123,1,,NIST610_50 µm - 5,18581,82058,,,,Off,0,Wheel,50.0,0,402,3.03,1.6,2025.5,ATL_EGY,1.140,7.400,3.003
2025-03-06 17:54:31.158,,,,,18581,82058,,,10000.000,Off,0,Wheel,50.0,0,403,3.03,1.6,2025.5,ATL_EGY,1.140,7.400,3.003
2025-03-06 17:54:43.912,,,,,144398,81427,144398,81427,,Off,0,Wheel,50.0,0,402,3.03,1.8,2025.5,ATL_EGY,1.140,7.400,3.003
2025-03-06 17:55:47.224,,,,,144398,81427,,,,On,5.00,Wheel,50.0,0,402,3.03,1.7,2025.5,ATL_EGY,1.140,7.600,3.074
2025-03-06 17:56:17.230,,,,,144398,81427,,,,Off,0,Wheel,50.0,0,403,3.03,1.9,2025.5,ATL_EGY,1.150,7.350,2.985
2025-03-06 17:56:28.034,124,1,,W2_Ol_50 µm - 5,144398,81427,,,,Off,0,Wheel,50.0,0,402,3.02,1.8,2025.5,ATL_EGY,1.150,7.400,3.003
2025-03-06 17:56:28.086,,,,,144398,81427,,,10000.000,Off,0,Wheel,50.0,0,402,3.02,1.8,2025.5,ATL_EGY,1.150,7.400,3.003
2025-03-06 17:56:34.337,,,,,83464,84375,83464,84375,,Off,0,Wheel,50.0,0,402,3.03,1.8,2025.5,ATL_EGY,1.150,7.400,3.003
2025-03-06 17:57:37.614,,,,,83464,84375,,,,On,5.00,Wheel,50.0,0,402,3.04,1.8,2025.5,ATL_EGY,1.150,7.500,3.039
2025-03-06 17:58:07.618,,,,,83464,84375,,,,Off,0,Wheel,50.0,0,402,3.03,1.7,2025.5,ATL_EGY,1.150,7.400,3.003
2025-03-06 17:58:18.536,125,1,,19-srp_50 µm - 1,83464,84375,,,,Off,0,Wheel,50.0,0,402,3.03,1.7,2025.5,ATL_EGY,1.150,7.400,3.003
2025-03-06 17:58:18.586,,,,,83464,84375,,,10000.000,Off,0,Wheel,50.0,0,402,3.03,1.7,2025.5,ATL_EGY,1.150,7.400,3.003
2025-03-06 17:58:22.803,,,,,97953,47347,97953,47347,,Off,0,Wheel,50.0,0,403,3.03,1.9,2032.5,ATL_EGY,1.150,7.400,3.003
2025-03-06 17:59:26.172,,,,,97953,47347,,,,On,5.00,Wheel,50.0,0,402,3.03,1.7,2032.5,ATL_EGY,1.140,7.500,3.039
2025-03-06 17:59:56.176,,,,,97953,47347,,,,Off,0,Wheel,50.0,0,402,3.02,1.8,2032.5,ATL_EGY,1.150,7.363,2.989
2025-03-06 18:00:07.046,126,1,,19-srp_50 µm - 2,97953,47347,,,,Off,0,Wheel,50.0,0,402,3.03,1.7,2032.5,ATL_EGY,1.150,7.400,3.003
2025-03-06 18:00:07.107,,,,,97953,47347,,,10000.000,Off,0,Wheel,50.0,0,402,3.03,1.7,2032.5,ATL_EGY,1.150,7.400,3.003
2025-03-06 18:00:07.289,,,,,98101,47340,98101,47340,,Off,0,Wheel,50.0,0,402,3.04,1.8,2032.5,ATL_EGY,1.150,7.400,3.003
2025-03-06 18:01:10.566,,,,,98101,47340,,,,On,5.00,Wheel,50.0,0,401,3.04,1.9,2032.5,ATL_EGY,1.140,7.600,3.074
2025-03-06 18:01:40.574,,,,,98101,47340,,,,Off,0,Wheel,50.0,0,402,3.04,1.8,2032.5,ATL_EGY,1.150,7.400,3.003
2025-03-06 18:01:51.515,127,1,,19-amp_50 µm - 1,98101,47340,,,,Off,0,Wheel,50.0,0,402,3.02,1.9,2032.5,ATL_EGY,1.150,7.500,3.039
2025-03-06 18:01:51.604,,,,,98101,47340,,,10000.000,Off,0,Wheel,50.0,0,402,3.02,1.9,2032.5,ATL_EGY,1.150,7.500,3.039
2025-03-06 18:01:52.315,,,,,103674,46968,103674,46968,,Off,0,Wheel,50.0,0,403,3.03,1.6,2032.5,ATL_EGY,1.150,7.500,3.039
2025-03-06 18:02:55.643,,,,,103674,46968,,,,On,5.00,Wheel,50.0,0,402,3.02,1.9,2032.5,ATL_EGY,1.150,7.600,3.074
2025-03-06 18:03:25.648,,,,,103674,46968,,,,Off,0,Wheel,50.0,0,402,3.02,1.8,2032.5,ATL_EGY,1.150,7.363,2.989
2025-03-06 18:03:36.346,128,1,,19-amp_50 µm - 2,103674,46968,,,,Off,0,Wheel,50.0,0,403,3.03,1.9,2032.5,ATL_EGY,1.150,7.400,3.003
2025-03-06 18:03:36.448,,,,,103674,46968,,,10000.000,Off,0,Wheel,50.0,0,403,3.03,1.8,2032.5,ATL_EGY,1.150,7.400,3.003
2025-03-06 18:03:36.765,,,,,103631,48690,103631,48690,,Off,0,Wheel,50.0,0,403,3.03,1.8,2032.5,ATL_EGY,1.150,7.400,3.003
2025-03-06 18:04:40.104,,,,,103631,48690,,,,On,5.00,Wheel,50.0,0,402,3.03,1.7,2032.5,ATL_EGY,1.140,7.500,3.039
2025-03-06 18:05:10.108,,,,,103631,48690,,,,Off,0,Wheel,50.0,0,401,3.03,1.9,2032.5,ATL_EGY,1.150,7.400,3.003
2025-03-06 18:05:20.844,129,1,,19-amp_50 µm - 3,103631,48690,,,,Off,0,Wheel,50.0,0,401,3.03,1.8,2032.5,ATL_EGY,1.150,7.400,3.003
2025-03-06 18:05:20.928,,,,,103631,48690,,,10000.000,Off,0,Wheel,50.0,0,401,3.03,1.8,2032.5,ATL_EGY,1.150,7.400,3.003
2025-03-06 18:05:21.258,,,,,102953,50391,102953,50391,,Off,0,Wheel,50.0,0,401,3.02,1.7,2032.5,ATL_EGY,1.150,7.400,3.003
2025-03-06 18:06:24.578,,,,,102953,50391,,,,On,5.00,Wheel,50.0,0,402,3.04,1.9,2032.5,ATL_EGY,1.150,7.600,3.074
2025-03-06 18:06:54.592,,,,,102953,50391,,,,Off,0,Wheel,50.0,0,403,3.03,1.8,2032.5,ATL_EGY,1.150,7.350,2.985
2025-03-06 18:07:05.474,130,1,,19-amp_50 µm - 4,102953,50391,,,,Off,0,Wheel,50.0,0,402,3.03,1.8,2032.5,ATL_EGY,1.150,7.300,2.967
2025-03-06 18:07:05.556,,,,,102953,50391,,,10000.000,Off,0,Wheel,50.0,0,401,3.02,1.8,2032.5,ATL_EGY,1.150,7.300,2.967
2025-03-06 18:07:06.247,,,,,97788,50194,97788,50194,,Off,0,Wheel,50.0,0,402,3.04,1.6,2032.5,ATL_EGY,1.150,7.300,2.967
2025-03-06 18:08:09.610,,,,,97788,50194,,,,On,5.00,Wheel,50.0,0,402,3.03,1.8,2032.5,ATL_EGY,1.150,7.500,3.039
2025-03-06 18:08:39.616,,,,,97788,50194,,,,Off,0,Wheel,50.0,0,402,3.03,1.8,2032.5,ATL_EGY,1.150,7.300,2.967
2025-03-06 18:08:50.344,131,1,,19-amp_50 µm - 5,97788,50194,,,,Off,0,Wheel,50.0,0,402,3.03,1.7,2032.5,ATL_EGY,1.150,7.300,2.967
